FileName,Ax,Ay,Bx,By,darker,weight
02_2021011310562154,321,453,340,453,E,1.0
02_2021011310562154,321,453,331,468,E,1.0
02_2021011310562154,324,418,321,453,E,1.0
02_2021011310562154,324,418,340,429,E,1.0
02_2021011310562154,307,476,331,468,E,1.0
02_2021011310562154,321,453,307,476,E,1.0
02_2021011310562154,321,453,302,448,E,1.0
02_2021011310562154,298,430,321,453,E,1.0
02_2021011310562154,272,411,251,407,A,0.74
02_2021011310562154,253,429,251,407,E,0.92
02_2021011310562154,290,396,321,378,E,1.0
02_2021011310562154,321,378,323,395,E,1.0
02_2021011310562154,290,396,270,372,E,1.0
02_2021011310562154,282,351,270,372,E,1.0
02_2021011310562154,404,333,409,356,E,1.0
02_2021011310562154,404,333,431,337,E,1.0
02_2021011310562154,409,356,431,337,E,1.0
02_2021011310562154,412,312,404,333,E,1.0
02_2021011310562154,390,323,404,333,E,1.0
02_2021011310562154,381,356,404,333,E,1.0
02_2021011310562154,381,356,409,356,E,1.0
02_2021011310562154,435,264,405,245,E,1.0
02_2021011310562154,445,288,455,319,E,1.0
02_2021011310562154,445,288,432,306,E,1.0
02_2021011310562154,455,319,478,314,E,1.0
02_2021011310562154,478,314,470,332,E,1.0
02_2021011310562154,425,484,454,486,E,1.0
02_2021011310562154,454,486,442,501,E,1.0
02_2021011310562154,454,486,470,509,E,1.0
02_2021011310562154,470,509,442,501,E,1.0
02_2021011310562154,441,461,425,484,E,1.0
02_2021011310562154,407,470,425,484,E,1.0
02_2021011310562154,407,470,441,461,E,1.0
02_2021011310562154,441,461,454,486,E,1.0
02_2021011310562154,441,461,468,468,E,1.0
02_2021011310562154,468,468,454,486,E,1.0
02_2021011310562154,409,356,435,356,E,1.0
02_2021011310562154,435,356,431,337,E,1.0
02_2021011310562154,435,356,452,339,E,1.0
02_2021011310562154,435,356,444,387,E,1.0
02_2021011310562154,435,356,461,378,E,1.0
02_2021011310562154,461,378,444,387,E,1.0
02_2021011310562154,479,390,475,413,E,1.0
02_2021011310562154,461,378,479,390,E,1.0
02_2021011310562154,475,413,487,438,E,1.0
02_2021011310562154,441,461,419,449,E,1.0
02_2021011310562154,407,470,419,449,E,1.0
02_2021011310562154,364,402,367,433,E,1.0
02_2021011310562154,340,429,367,433,E,1.0
02_2021011310562154,340,429,364,402,E,1.0
02_2021011310562154,367,433,340,453,E,1.0
02_2021011310562154,367,433,352,469,E,1.0
02_2021011310562154,378,583,396,571,E,1.0
02_2021011310562154,370,561,378,583,E,1.0
02_2021011310562154,387,552,406,546,E,1.0
02_2021011310562154,396,571,406,546,E,1.0
02_2021011310562154,422,578,406,546,E,1.0
02_2021011310562154,431,551,406,546,E,1.0
02_2021011310562154,411,527,406,546,E,1.0
02_2021011310562154,411,527,431,551,E,1.0
02_2021011310562154,377,524,406,546,E,1.0
02_2021011310562154,377,524,411,527,E,1.0
02_2021011310562154,313,526,335,509,E,1.0
02_2021011310562154,332,536,335,509,E,1.0
02_2021011310562154,332,536,313,526,E,1.0
02_2021011310562154,317,509,313,526,E,1.0
02_2021011310562154,317,509,335,509,E,1.0
02_2021011310562154,307,476,299,503,E,1.0
02_2021011310562154,317,509,299,503,E,1.0
02_2021011310562154,307,476,317,509,E,1.0
02_2021011310562154,299,503,313,526,E,1.0
02_2021011310562154,326,567,341,579,E,1.0
02_2021011310562154,378,482,397,503,E,1.0
02_2021011310562154,378,482,407,470,E,1.0
02_2021011310562154,397,503,407,470,E,1.0
02_2021011310562154,397,503,378,501,E,1.0
02_2021011310562154,397,503,425,484,E,1.0
02_2021011310562154,397,503,424,506,E,1.0
02_2021011310562154,411,527,424,506,E,1.0
02_2021011310562154,397,503,411,527,E,1.0
02_2021011310562154,397,503,377,524,E,1.0
02_2021011310562154,470,509,453,518,E,1.0
02_2021011310562154,453,518,471,536,E,1.0
02_2021011310562154,453,518,451,536,E,1.0
02_2021011310562154,451,536,471,536,E,1.0
02_2021011310562154,453,518,442,501,E,1.0
02_2021011310562154,472,558,454,557,E,1.0
02_2021011310562154,454,577,454,557,E,1.0
02_2021011310562154,431,551,454,557,E,1.0
02_2021011310562154,451,536,454,557,E,1.0
02_2021011310562154,431,551,451,536,E,1.0
02_2021011310562154,471,536,454,557,E,1.0
02_2021011310562154,324,325,337,300,E,1.0
02_2021011310562154,318,308,324,325,E,1.0
02_2021011310562154,318,308,337,300,E,1.0
02_2021011310562154,343,323,337,300,E,1.0
02_2021011310562154,343,323,324,325,E,1.0
02_2021011310562154,376,246,360,273,E,1.0
02_2021011310562154,344,254,360,273,E,1.0
02_2021011310562154,344,254,376,246,E,1.0
02_2021011310562154,377,267,360,273,E,1.0
02_2021011310562154,413,291,445,288,E,1.0
02_2021011310562154,413,291,432,306,E,1.0
02_2021011310562154,413,291,435,264,E,1.0
02_2021011310562154,435,264,445,288,E,1.0
02_2021011310562154,413,291,412,312,E,1.0
02_2021011310562154,392,291,413,291,E,1.0
02_2021011310562154,337,300,360,273,E,1.0
02_2021011310562154,309,249,344,254,E,1.0
02_2021011310562154,309,249,306,267,E,1.0
02_2021011310562154,366,227,376,246,E,1.0
02_2021011310562154,366,227,391,229,E,1.0
02_2021011310562154,185,349,185,380,A,0.28
02_2021011310562154,185,349,198,333,A,0.54
02_2021011310562154,156,411,153,433,E,0.42
02_2021011310562154,205,542,211,510,B,0.96
02_2021011310562154,269,515,270,544,E,0.92
02_2021011310562154,269,515,299,503,B,0.56
02_2021011310562154,324,418,342,402,E,1.0
02_2021011310562154,342,402,323,395,E,1.0
02_2021011310562154,342,402,364,402,E,1.0
02_2021011310562154,342,402,340,429,E,1.0
02_2021011310562154,397,370,409,356,E,1.0
02_2021011310562154,381,356,397,370,E,1.0
02_2021011310562154,291,377,321,378,E,1.0
02_2021011310562154,291,377,306,366,E,1.0
02_2021011310562154,321,378,306,366,E,1.0
02_2021011310562154,291,377,290,396,E,1.0
02_2021011310562154,291,377,270,372,E,1.0
02_2021011310562154,282,351,291,377,E,1.0
02_2021011310562154,475,491,470,509,E,1.0
02_2021011310562154,475,491,454,486,E,1.0
02_2021011310562154,468,468,475,491,E,1.0
02_2021011310562154,441,461,461,446,E,1.0
02_2021011310562154,461,446,468,468,E,1.0
02_2021011310562154,487,438,461,446,E,1.0
02_2021011310562154,475,413,461,446,E,1.0
02_2021011310562154,452,426,461,446,E,1.0
02_2021011310562154,475,413,452,426,E,1.0
02_2021011310562154,435,356,429,376,E,1.0
02_2021011310562154,409,356,429,376,E,1.0
02_2021011310562154,397,370,429,376,E,1.0
02_2021011310562154,405,392,429,376,E,1.0
02_2021011310562154,397,370,405,392,E,1.0
02_2021011310562154,429,376,444,387,E,1.0
02_2021011310562154,444,387,421,402,E,1.0
02_2021011310562154,429,376,421,402,E,1.0
02_2021011310562154,405,392,421,402,E,1.0
02_2021011310562154,435,356,458,357,E,1.0
02_2021011310562154,458,357,461,378,E,1.0
02_2021011310562154,458,357,452,339,E,1.0
02_2021011310562154,458,357,470,332,E,1.0
02_2021011310562154,479,390,443,405,E,1.0
02_2021011310562154,443,405,475,413,E,1.0
02_2021011310562154,443,405,452,426,E,1.0
02_2021011310562154,444,387,443,405,E,1.0
02_2021011310562154,461,378,443,405,E,1.0
02_2021011310562154,443,405,421,402,E,1.0
02_2021011310562154,443,405,419,424,E,1.0
02_2021011310562154,421,402,419,424,E,1.0
02_2021011310562154,419,424,452,426,E,1.0
02_2021011310562154,419,449,434,438,E,1.0
02_2021011310562154,441,461,434,438,E,1.0
02_2021011310562154,434,438,461,446,E,1.0
02_2021011310562154,452,426,434,438,E,1.0
02_2021011310562154,419,424,434,438,E,1.0
02_2021011310562154,419,424,419,449,E,1.0
02_2021011310562154,367,433,382,412,E,1.0
02_2021011310562154,364,402,382,412,E,1.0
02_2021011310562154,399,440,419,449,E,1.0
02_2021011310562154,399,440,407,470,E,1.0
02_2021011310562154,382,412,399,440,E,1.0
02_2021011310562154,367,433,399,440,E,1.0
02_2021011310562154,399,440,419,424,E,1.0
02_2021011310562154,352,469,379,462,E,1.0
02_2021011310562154,378,482,379,462,E,1.0
02_2021011310562154,367,433,379,462,E,1.0
02_2021011310562154,399,440,379,462,E,1.0
02_2021011310562154,379,462,407,470,E,1.0
02_2021011310562154,347,523,360,538,E,1.0
02_2021011310562154,332,536,360,538,E,1.0
02_2021011310562154,332,536,347,523,E,1.0
02_2021011310562154,347,523,335,509,E,1.0
02_2021011310562154,354,506,335,509,E,1.0
02_2021011310562154,354,506,347,523,E,1.0
02_2021011310562154,347,523,377,524,E,1.0
02_2021011310562154,337,486,335,509,E,1.0
02_2021011310562154,317,509,337,486,E,1.0
02_2021011310562154,337,486,331,468,E,1.0
02_2021011310562154,307,476,337,486,E,1.0
02_2021011310562154,337,486,352,469,E,1.0
02_2021011310562154,337,486,354,506,E,1.0
02_2021011310562154,307,544,313,526,E,1.0
02_2021011310562154,307,544,332,536,E,1.0
02_2021011310562154,307,544,326,567,E,1.0
02_2021011310562154,326,567,332,536,E,1.0
02_2021011310562154,360,538,348,553,E,1.0
02_2021011310562154,332,536,348,553,E,1.0
02_2021011310562154,326,567,348,553,E,1.0
02_2021011310562154,370,561,348,553,E,1.0
02_2021011310562154,341,579,348,553,E,1.0
02_2021011310562154,424,506,435,522,E,1.0
02_2021011310562154,435,522,442,501,E,1.0
02_2021011310562154,435,522,453,518,E,1.0
02_2021011310562154,435,522,451,536,E,1.0
02_2021011310562154,411,527,435,522,E,1.0
02_2021011310562154,431,551,435,522,E,1.0
02_2021011310562154,196,520,211,510,B,0.84
02_2021011310562154,306,324,287,329,E,1.0
02_2021011310562154,306,324,307,345,E,1.0
02_2021011310562154,306,324,324,325,E,1.0
02_2021011310562154,307,345,324,325,E,1.0
02_2021011310562154,306,324,318,308,E,1.0
02_2021011310562154,327,345,324,325,E,1.0
02_2021011310562154,307,345,327,345,E,1.0
02_2021011310562154,327,345,306,366,E,1.0
02_2021011310562154,327,345,343,323,E,1.0
02_2021011310562154,327,345,340,357,E,1.0
02_2021011310562154,327,345,321,378,E,1.0
02_2021011310562154,321,378,340,357,E,1.0
02_2021011310562154,360,273,363,293,E,1.0
02_2021011310562154,337,300,363,293,E,1.0
02_2021011310562154,343,323,363,293,E,1.0
02_2021011310562154,372,309,363,293,E,1.0
02_2021011310562154,392,291,363,293,E,1.0
02_2021011310562154,377,267,363,293,E,1.0
02_2021011310562154,377,267,392,291,E,1.0
02_2021011310562154,435,264,405,270,E,1.0
02_2021011310562154,405,245,405,270,E,1.0
02_2021011310562154,413,291,405,270,E,1.0
02_2021011310562154,392,291,405,270,E,1.0
02_2021011310562154,377,267,405,270,E,1.0
02_2021011310562154,189,318,198,333,A,0.58
02_2021011310562154,189,318,185,349,E,0.82
02_2021011310562154,371,200,366,227,E,1.0
02_2021011310562154,371,200,391,229,E,1.0
02_2021011310562154,321,378,351,386,E,1.0
02_2021011310562154,351,386,323,395,E,1.0
02_2021011310562154,342,402,351,386,E,1.0
02_2021011310562154,340,357,351,386,E,1.0
02_2021011310562154,351,386,366,368,E,1.0
02_2021011310562154,351,386,364,402,E,1.0
02_2021011310562154,351,386,378,382,E,1.0
02_2021011310562154,378,382,364,402,E,1.0
02_2021011310562154,378,382,366,368,E,1.0
02_2021011310562154,378,382,397,370,E,1.0
02_2021011310562154,378,382,405,392,E,1.0
02_2021011310562154,378,382,381,356,E,1.0
02_2021011310562154,378,382,382,412,E,1.0
02_2021011310562154,405,392,382,412,E,1.0
02_2021011310562154,382,412,402,413,E,1.0
02_2021011310562154,405,392,402,413,E,1.0
02_2021011310562154,402,413,419,424,E,1.0
02_2021011310562154,402,413,421,402,E,1.0
02_2021011310562154,399,440,402,413,E,1.0
02_2021011310562154,287,239,289,261,E,0.96
02_2021011310562154,309,249,289,261,E,1.0
02_2021011310562154,287,239,309,249,E,0.96
02_2021011310562154,289,261,306,267,E,1.0
02_2021011310562154,130,185,110,180,E,0.88
02_2021011310562154,309,249,298,220,E,1.0
02_2021011310562154,287,239,298,220,E,0.96
02_2021011310562154,309,249,327,229,E,1.0
02_2021011310562154,327,229,344,254,E,1.0
02_2021011310562154,298,220,327,229,E,1.0
02_2021011310562154,298,220,316,213,E,1.0
02_2021011310562154,327,229,316,213,E,1.0
02_2021011310562154,127,272,124,238,E,0.96
02_2021011310562154,156,243,158,268,B,0.72
02_2021011310562154,158,268,127,272,A,0.4
02_2021011310562154,156,243,124,238,E,1.0
02_2021011310562154,278,109,298,119,E,0.96
02_2021011310562154,278,109,303,85,E,0.96
02_2021011310562154,298,119,303,85,E,0.96
02_2021011310562154,306,324,292,311,E,1.0
02_2021011310562154,287,329,292,311,E,1.0
02_2021011310562154,292,311,318,308,E,1.0
02_2021011310562154,302,289,289,261,E,1.0
02_2021011310562154,302,289,306,267,E,1.0
02_2021011310562154,285,294,302,289,E,1.0
02_2021011310562154,302,289,318,308,E,1.0
02_2021011310562154,302,289,292,311,E,1.0
02_2021011310562154,285,294,292,311,E,1.0
02_2021011310562154,137,168,134,144,A,0.36
02_2021011310562154,130,185,137,168,E,0.78
02_2021011310562154,137,168,110,180,E,0.88
02_2021011310562154,88,46,96,25,E,0.2
02_2021011310562154,96,25,116,22,B,0.76
02_2021011310562154,327,229,347,217,E,1.0
02_2021011310562154,347,217,316,213,E,1.0
02_2021011310562154,337,197,347,217,E,1.0
02_2021011310562154,337,197,316,213,E,1.0
02_2021011310562154,347,217,366,227,E,1.0
02_2021011310562154,347,217,371,200,E,1.0
02_2021011310562154,337,197,332,175,E,1.0
02_2021011310562154,277,40,302,33,E,1.0
02_2021011310562154,273,78,303,85,E,1.0
02_2021011310562154,278,109,273,78,E,1.0
02_2021011310562154,255,35,265,16,E,0.96
02_2021011310562154,265,16,277,40,E,0.96
02_2021011310562154,255,35,277,40,E,0.96
02_2021011310562154,255,35,242,19,E,0.96
02_2021011310562154,242,19,265,16,E,0.96
02_2021011310562154,275,208,298,220,E,0.96
02_2021011310562154,301,200,298,220,E,1.0
02_2021011310562154,301,200,316,213,E,1.0
02_2021011310562154,275,208,301,200,E,0.96
02_2021011310562154,275,187,275,208,E,0.96
02_2021011310562154,275,187,301,200,E,0.96
02_2021011310562154,120,98,92,96,E,0.96
02_2021011310562154,286,19,302,33,E,1.0
02_2021011310562154,286,19,277,40,E,1.0
02_2021011310562154,286,19,265,16,E,0.96
02_2021011310562154,239,76,273,78,E,0.96
02_2021011310562154,158,193,130,185,E,0.6
02_2021011310562154,158,193,179,194,E,0.6
02_2021011310562154,270,159,275,187,E,1.0
02_2021011310562154,270,159,293,144,E,0.96
02_2021011310562154,297,178,301,200,E,0.96
02_2021011310562154,297,178,275,187,E,0.96
02_2021011310562154,270,159,297,178,E,0.96
02_2021011310562154,297,178,293,144,E,0.96
02_2021011310562154,239,76,236,94,E,0.96
02_2021011310562154,249,112,267,123,E,0.96
02_2021011310562154,249,112,278,109,E,0.96
02_2021011310562154,278,109,267,123,E,0.96
02_2021011310562154,293,144,267,123,E,0.96
02_2021011310562154,244,141,267,123,E,0.96
02_2021011310562154,244,141,249,112,E,0.96
02_2021011310562154,267,123,298,119,E,0.96
02_2021011310562154,293,144,298,119,E,0.96
02_2021011310562154,270,159,251,158,E,0.96
02_2021011310562154,244,141,251,158,E,0.96
02_2021011310562154,297,178,317,151,E,0.96
02_2021011310562154,317,151,332,175,E,1.0
02_2021011310562154,297,178,332,175,E,0.96
02_2021011310562154,293,144,317,151,E,0.96
02_2021011310562154,254,92,273,78,E,0.96
02_2021011310562154,254,92,239,76,E,0.96
02_2021011310562154,254,92,236,94,E,0.96
02_2021011310562154,249,112,254,92,E,0.96
02_2021011310562154,249,112,236,94,E,0.96
02_2021011310562154,278,109,254,92,E,0.96
02_2021011310562154,232,119,236,94,E,0.96
02_2021011310562154,232,119,249,112,E,0.96
02_2021011310562154,244,141,232,119,E,0.96
02_2021011310562154,298,119,314,105,E,0.96
02_2021011310562154,303,85,314,105,E,0.96
02_2021011311124940,298,529,319,545,E,0.96
02_2021011311124940,319,545,306,560,E,0.96
02_2021011311124940,298,529,306,560,E,0.96
02_2021011311124940,293,472,311,486,B,0.16
02_2021011311124940,293,472,293,497,E,0.2
02_2021011311124940,293,497,311,486,E,0.5
02_2021011311124940,310,515,319,545,E,0.96
02_2021011311124940,310,515,336,518,E,0.86
02_2021011311124940,336,518,319,545,E,0.86
02_2021011311124940,310,515,298,529,E,0.96
02_2021011311124940,293,497,310,515,E,0.96
02_2021011311124940,310,515,311,486,E,0.86
02_2021011311124940,286,515,298,529,E,0.96
02_2021011311124940,310,515,286,515,E,0.96
02_2021011311124940,293,497,286,515,E,0.96
02_2021011311124940,269,539,298,529,B,0.42
02_2021011311124940,286,515,269,539,A,0.58
02_2021011311124940,295,583,320,582,B,0.24
02_2021011311124940,295,583,306,560,B,0.24
02_2021011311124940,306,560,320,582,E,0.96
02_2021011311124940,319,545,339,555,E,0.96
02_2021011311124940,306,560,339,555,E,0.96
02_2021011311124940,320,582,339,555,E,0.96
02_2021011311124940,31,540,14,518,E,0.6
02_2021011311124940,50,516,31,540,E,0.96
02_2021011311124940,50,516,14,518,A,0.68
02_2021011311124940,97,473,128,479,A,0.64
02_2021011311124940,101,496,128,479,A,0.64
02_2021011311124940,97,473,101,496,E,0.96
02_2021011311124940,86,575,62,576,E,0.88
02_2021011311124940,53,555,62,576,E,0.16
02_2021011311124940,36,559,62,576,E,0.16
02_2021011311124940,36,559,53,555,E,0.92
02_2021011311124940,47,586,62,576,E,0.78
02_2021011311124940,47,586,25,581,E,0.78
02_2021011311124940,36,559,25,581,E,0.16
02_2021011311124940,36,559,47,586,E,0.06
02_2021011311124940,23,500,14,518,A,0.52
02_2021011311124940,23,500,50,516,E,0.96
02_2021011311124940,128,479,158,468,E,0.96
02_2021011311124940,159,489,158,468,E,0.96
02_2021011311124940,159,489,128,479,E,0.96
02_2021011311124940,177,465,158,468,E,0.96
02_2021011311124940,159,489,177,465,E,0.96
02_2021011311124940,128,479,141,498,E,0.7
02_2021011311124940,159,489,141,498,E,0.7
02_2021011311124940,285,549,298,529,B,0.6
02_2021011311124940,285,549,306,560,B,0.6
02_2021011311124940,285,549,269,539,B,0.24
02_2021011311124940,425,462,421,486,E,0.96
02_2021011311124940,398,421,418,441,E,0.96
02_2021011311124940,386,435,418,441,E,0.96
02_2021011311124940,398,421,386,435,E,0.96
02_2021011311124940,373,454,378,481,E,0.96
02_2021011311124940,373,454,386,435,E,0.96
02_2021011311124940,401,471,421,486,E,0.96
02_2021011311124940,401,471,425,462,E,0.96
02_2021011311124940,392,501,401,471,E,0.96
02_2021011311124940,378,481,392,501,E,0.96
02_2021011311124940,378,481,401,471,E,0.96
02_2021011311124940,392,501,421,486,E,0.96
02_2021011311124940,431,569,432,546,E,0.96
02_2021011311124940,431,569,411,564,E,0.96
02_2021011311124940,411,564,432,546,E,0.96
02_2021011311124940,447,561,432,546,E,0.96
02_2021011311124940,447,561,431,569,E,0.96
02_2021011311124940,25,429,56,415,E,0.96
02_2021011311124940,114,462,97,473,E,0.96
02_2021011311124940,114,462,128,479,A,0.64
02_2021011311124940,31,540,17,555,E,0.6
02_2021011311124940,31,540,36,559,A,0.52
02_2021011311124940,36,559,17,555,E,0.16
02_2021011311124940,17,555,25,581,E,0.3
02_2021011311124940,53,555,73,556,E,0.92
02_2021011311124940,62,576,73,556,E,0.16
02_2021011311124940,86,575,73,556,E,0.16
02_2021011311124940,92,556,73,556,E,0.52
02_2021011311124940,92,556,86,575,E,0.3
02_2021011311124940,31,540,49,537,E,0.96
02_2021011311124940,50,516,49,537,E,0.96
02_2021011311124940,36,559,49,537,B,0.52
02_2021011311124940,49,537,53,555,A,0.2
02_2021011311124940,74,478,52,464,E,0.96
02_2021011311124940,74,478,97,473,E,0.96
02_2021011311124940,74,478,101,496,E,0.96
02_2021011311124940,74,478,65,501,E,0.96
02_2021011311124940,101,496,65,501,E,0.96
02_2021011311124940,46,482,65,501,E,0.96
02_2021011311124940,50,516,65,501,E,0.96
02_2021011311124940,46,482,50,516,E,0.96
02_2021011311124940,23,500,46,482,E,0.96
02_2021011311124940,74,478,46,482,E,0.96
02_2021011311124940,52,464,46,482,E,0.96
02_2021011311124940,23,500,16,481,E,0.96
02_2021011311124940,46,482,16,481,E,0.96
02_2021011311124940,431,569,458,577,E,0.96
02_2021011311124940,447,561,458,577,E,0.96
02_2021011311124940,458,577,482,575,E,0.96
02_2021011311124940,262,507,269,539,A,0.52
02_2021011311124940,262,507,286,515,E,0.4
02_2021011311124940,183,493,177,465,A,0.24
02_2021011311124940,183,493,159,489,A,0.24
02_2021011311124940,116,509,113,530,E,0.96
02_2021011311124940,116,509,137,523,E,0.56
02_2021011311124940,113,530,137,523,E,0.6
02_2021011311124940,116,509,141,498,A,0.4
02_2021011311124940,141,498,137,523,B,0.04
02_2021011311124940,128,479,116,509,B,0.8
02_2021011311124940,101,496,116,509,E,0.24
02_2021011311124940,65,501,90,522,E,0.92
02_2021011311124940,101,496,90,522,E,0.96
02_2021011311124940,116,509,90,522,E,0.24
02_2021011311124940,90,522,113,530,E,0.92
02_2021011311124940,113,530,92,556,B,0.2
02_2021011311124940,90,522,92,556,B,0.06
02_2021011311124940,163,568,185,585,E,0.74
02_2021011311124940,185,585,205,577,E,0.88
02_2021011311124940,206,383,225,398,E,0.16
02_2021011311124940,225,398,245,388,E,0.96
02_2021011311124940,378,108,380,72,E,1.0
02_2021011311124940,378,108,359,95,E,1.0
02_2021011311124940,359,95,380,72,E,1.0
02_2021011311124940,322,64,337,37,E,1.0
02_2021011311124940,322,64,311,46,E,1.0
02_2021011311124940,311,46,337,37,E,1.0
02_2021011311124940,277,573,295,583,E,0.56
02_2021011311124940,277,573,306,560,E,0.26
02_2021011311124940,285,549,277,573,B,0.52
02_2021011311124940,231,565,205,577,E,0.84
02_2021011311124940,373,418,398,421,E,0.96
02_2021011311124940,373,418,386,435,E,0.96
02_2021011311124940,369,401,373,418,E,0.96
02_2021011311124940,395,453,418,441,E,0.96
02_2021011311124940,418,441,425,462,E,0.96
02_2021011311124940,395,453,425,462,E,0.96
02_2021011311124940,395,453,401,471,E,0.96
02_2021011311124940,395,453,386,435,E,0.96
02_2021011311124940,373,454,395,453,E,0.96
02_2021011311124940,378,481,395,453,E,0.96
02_2021011311124940,392,501,388,527,E,0.24
02_2021011311124940,392,501,409,516,E,0.96
02_2021011311124940,409,516,421,486,E,0.96
02_2021011311124940,409,516,433,523,E,0.96
02_2021011311124940,409,516,388,527,E,0.24
02_2021011311124940,137,463,158,468,E,0.96
02_2021011311124940,137,463,128,479,E,0.96
02_2021011311124940,114,462,137,463,A,0.64
02_2021011311124940,68,533,73,556,A,0.52
02_2021011311124940,68,533,53,555,A,0.52
02_2021011311124940,68,533,49,537,E,0.96
02_2021011311124940,68,533,92,556,B,0.06
02_2021011311124940,68,533,90,522,E,0.6
02_2021011311124940,50,516,68,533,E,0.96
02_2021011311124940,65,501,68,533,E,0.96
02_2021011311124940,29,469,16,481,E,0.96
02_2021011311124940,29,469,46,482,E,0.96
02_2021011311124940,29,469,52,464,E,0.96
02_2021011311124940,163,414,183,423,B,0.72
02_2021011311124940,181,390,191,406,A,0.52
02_2021011311124940,206,383,181,390,B,0.24
02_2021011311124940,206,383,191,406,E,0.56
02_2021011311124940,163,414,191,406,B,0.48
02_2021011311124940,191,406,183,423,A,0.12
02_2021011311124940,181,390,163,414,A,0.4
02_2021011311124940,225,398,191,406,E,0.96
02_2021011311124940,75,418,98,428,E,0.96
02_2021011311124940,75,418,56,415,E,0.96
02_2021011311124940,162,392,163,414,A,0.72
02_2021011311124940,142,390,163,414,A,0.72
02_2021011311124940,142,390,162,392,E,0.96
02_2021011311124940,162,392,181,390,E,0.96
02_2021011311124940,230,451,216,463,E,0.96
02_2021011311124940,223,418,230,451,E,0.96
02_2021011311124940,293,472,278,487,A,0.48
02_2021011311124940,269,465,278,487,A,0.52
02_2021011311124940,269,465,293,472,B,0.16
02_2021011311124940,278,487,293,497,B,0.44
02_2021011311124940,278,487,286,515,B,0.44
02_2021011311124940,278,487,262,507,B,0.44
02_2021011311124940,200,481,183,493,A,-0.0
02_2021011311124940,200,481,215,493,E,0.96
02_2021011311124940,183,493,215,493,A,0.52
02_2021011311124940,200,481,177,465,B,0.24
02_2021011311124940,183,493,163,516,B,0.16
02_2021011311124940,159,489,163,516,B,0.12
02_2021011311124940,141,498,163,516,B,0.12
02_2021011311124940,137,523,163,516,B,0.12
02_2021011311124940,113,530,136,541,B,0.38
02_2021011311124940,137,523,136,541,B,0.06
02_2021011311124940,184,360,181,390,A,0.08
02_2021011311124940,184,360,206,383,B,0.32
02_2021011311124940,184,360,207,359,A,0.4
02_2021011311124940,203,341,184,360,B,0.4
02_2021011311124940,203,341,207,359,E,0.96
02_2021011311124940,207,359,206,383,E,0.56
02_2021011311124940,393,58,380,72,E,1.0
02_2021011311124940,361,54,380,72,E,1.0
02_2021011311124940,361,54,393,58,E,1.0
02_2021011311124940,285,549,260,567,E,0.2
02_2021011311124940,260,567,269,539,E,0.52
02_2021011311124940,260,567,277,573,E,0.24
02_2021011311124940,260,567,231,565,E,0.88
02_2021011311124940,458,577,469,561,E,0.96
02_2021011311124940,447,561,469,561,E,0.96
02_2021011311124940,482,575,469,561,E,0.96
02_2021011311124940,474,541,469,561,E,0.96
02_2021011311124940,414,545,432,546,E,0.96
02_2021011311124940,414,545,411,564,E,0.96
02_2021011311124940,409,516,414,545,E,0.96
02_2021011311124940,388,527,414,545,E,0.64
02_2021011311124940,433,523,414,545,E,0.96
02_2021011311124940,433,523,432,546,E,0.96
02_2021011311124940,336,518,350,537,E,0.96
02_2021011311124940,350,537,319,545,E,0.74
02_2021011311124940,350,537,339,555,E,0.96
02_2021011311124940,145,359,142,390,A,0.32
02_2021011311124940,223,418,202,420,E,0.96
02_2021011311124940,225,398,202,420,E,0.96
02_2021011311124940,225,398,223,418,E,0.96
02_2021011311124940,191,406,202,420,E,0.96
02_2021011311124940,202,420,183,423,B,0.56
02_2021011311124940,112,406,84,399,E,0.96
02_2021011311124940,56,415,84,399,E,0.96
02_2021011311124940,75,418,84,399,E,0.96
02_2021011311124940,98,428,84,399,E,0.96
02_2021011311124940,112,406,98,428,E,0.96
02_2021011311124940,131,300,131,329,E,0.96
02_2021011311124940,131,300,149,313,E,0.96
02_2021011311124940,149,313,131,329,E,0.96
02_2021011311124940,230,451,249,456,E,0.96
02_2021011311124940,262,507,251,540,A,0.84
02_2021011311124940,251,540,269,539,E,0.2
02_2021011311124940,251,540,260,567,B,0.64
02_2021011311124940,251,540,230,537,E,0.92
02_2021011311124940,251,540,231,565,B,0.64
02_2021011311124940,230,537,231,565,B,0.68
02_2021011311124940,251,540,232,512,B,0.8
02_2021011311124940,262,507,232,512,E,0.96
02_2021011311124940,232,512,230,537,A,0.88
02_2021011311124940,199,456,200,481,E,0.96
02_2021011311124940,199,456,177,465,B,0.52
02_2021011311124940,199,456,216,463,E,0.96
02_2021011311124940,200,481,216,463,E,0.96
02_2021011311124940,190,533,166,540,B,0.52
02_2021011311124940,163,516,166,540,A,0.46
02_2021011311124940,190,533,163,516,B,0.56
02_2021011311124940,163,568,166,540,E,0.3
02_2021011311124940,136,541,166,540,E,0.74
02_2021011311124940,137,523,166,540,A,0.36
02_2021011311124940,136,541,113,563,E,0.52
02_2021011311124940,113,530,113,563,A,0.16
02_2021011311124940,92,556,113,563,E,0.84
02_2021011311124940,86,575,113,563,E,0.84
02_2021011311124940,221,338,207,359,E,0.96
02_2021011311124940,221,338,203,341,E,0.96
02_2021011311124940,174,333,184,360,E,0.26
02_2021011311124940,174,333,203,341,A,0.6
02_2021011311124940,419,81,410,65,E,1.0
02_2021011311124940,262,61,247,49,E,1.0
